Order_ID,Latitude,Longitude,Order_Value_PKR,Category,Order_Timestamp
ORD-4773,24.84475656393528,67.06578959108637,3659,Grocery,2026-04-12 11:24:00
ORD-22405,24.88982194891061,67.11916460043756,1665,Pharmacy,2026-02-22 21:09:00
ORD-17513,24.926854339406677,67.08825637244189,5102,Snacks,2026-04-29 20:07:00
ORD-35195,24.945268940443857,67.01864053622114,3828,Personal Care,2026-02-17 19:50:00
ORD-24775,24.89630058474464,67.09775485430568,3857,Pharmacy,2026-02-15 20:03:00
ORD-26341,24.912551760178573,67.08772266895858,1762,Grocery,2026-03-08 12:17:00
ORD-25733,24.89659894710717,67.11251298239254,1176,Personal Care,2026-04-09 20:58:00
ORD-32800,24.94855852113927,67.03250921996091,5759,Grocery,2026-02-18 19:02:00
ORD-41331,24.902003261447117,67.0471407255508,3891,Personal Care,2026-03-06 19:21:00
ORD-12970,24.849464685860283,67.0140804141292,5439,Personal Care,2026-04-29 17:18:00
ORD-0579,24.82278760032661,67.03974126156068,3643,Pharmacy,2026-03-12 08:18:00
ORD-5550,24.79532437651049,67.01427854457268,2836,Pharmacy,2026-04-22 10:09:00
ORD-31202,24.94682377349681,67.06309061016819,652,Personal Care,2026-04-19 01:47:00
ORD-35382,24.9322934694934,67.01288958206092,4815,Personal Care,2026-02-23 13:49:00
ORD-20893,24.938368589405574,67.10595569614166,3440,Snacks,2026-04-03 08:15:00
ORD-11365,24.83282709025279,67.05061508140764,3242,Pharmacy,2026-03-25 17:37:00
ORD-7150,24.80733966543893,67.02384623357194,1020,Snacks,2026-03-19 23:45:00
ORD-19248,24.898172322771483,67.08069727966763,3254,Snacks,2026-04-22 20:27:00
ORD-34820,24.953271216048115,67.0345885507633,6016,Personal Care,2026-04-07 19:55:00
ORD-17973,24.88619989132272,67.10564230331924,1581,Pharmacy,2026-04-30 19:56:00
ORD-37628,24.931356227085335,67.03879677630943,4716,Snacks,2026-02-11 18:19:00
ORD-3946,24.853384938958893,67.04425140688483,3356,Personal Care,2026-03-21 10:30:00
ORD-11548,24.83155038254136,67.05750705856595,564,Personal Care,2026-02-26 13:09:00
ORD-18967,24.94072533954986,67.09784045040529,6330,Personal Care,2026-03-12 20:55:00
ORD-3282,24.82576868355768,67.04886854386066,3859,Grocery,2026-03-10 12:44:00
ORD-1600,24.81290521534788,67.02734586820804,2118,Snacks,2026-02-16 23:36:00
ORD-31786,24.920759351505364,67.03120533052133,1588,Grocery,2026-02-08 20:31:00
ORD-34908,24.93448244254804,67.04479752389136,826,Pharmacy,2026-04-27 21:38:00
ORD-33991,24.92811478424743,67.0324975189705,5294,Pharmacy,2026-04-05 12:42:00
ORD-37088,24.950796556420578,67.03288472554537,2163,Grocery,2026-03-09 18:56:00
ORD-41096,24.92229927006775,67.04857416629484,1147,Pharmacy,2026-03-26 18:11:00
ORD-14872,24.818492896927587,67.03801611544432,5273,Grocery,2026-03-01 12:05:00
ORD-16358,24.91897093673121,67.0880883542882,3815,Grocery,2026-03-09 15:40:00
ORD-38793,24.93251133599477,67.03075856111865,3782,Grocery,2026-03-22 17:50:00
ORD-12614,24.826258592162503,67.04428535945095,4565,Snacks,2026-04-30 19:51:00
ORD-33339,24.972675123826903,67.03731925743546,798,Grocery,2026-04-09 22:59:00
ORD-15911,24.909281189480694,67.11069774387845,2159,Snacks,2026-03-18 13:40:00
ORD-6037,24.80444438288525,67.03768810809913,5591,Snacks,2026-04-22 18:43:00
ORD-39394,24.95050342055712,67.03415499780134,4567,Pharmacy,2026-02-20 19:42:00
ORD-31161,24.95064807616259,67.04065570709906,5711,Pharmacy,2026-04-16 17:53:00
ORD-3733,24.80980010707158,67.03774924645832,2515,Pharmacy,2026-04-08 21:33:00
ORD-35022,24.931491055151085,67.03477540665091,5632,Pharmacy,2026-03-10 21:19:00
ORD-44570,24.937483619971065,67.01305351987767,4783,Snacks,2026-02-11 10:05:00
ORD-7181,24.831327212346864,67.00901250324728,4590,Grocery,2026-04-16 13:42:00
ORD-25820,24.88913436696817,67.11229565876006,4237,Pharmacy,2026-03-10 23:02:00
ORD-6883,24.84894213167019,67.04081473472394,1158,Grocery,2026-02-11 13:31:00
ORD-39652,24.949314926920465,67.08270078782218,1727,Pharmacy,2026-04-16 11:38:00
ORD-41083,24.9669062194008,67.01821975297734,4446,Grocery,2026-03-01 13:59:00
ORD-32454,24.93554072242176,67.03830045190051,3016,Personal Care,2026-03-18 18:07:00
ORD-42006,24.902580439228363,67.0597958648258,2552,Grocery,2026-03-30 11:17:00
ORD-7787,24.81162131268184,67.02879702001024,2779,Personal Care,2026-02-21 21:06:00
ORD-0076,24.802365562037277,67.02261309997616,610,Personal Care,2026-02-06 14:13:00
ORD-21888,24.912273205810948,67.08536478252047,1108,Personal Care,2026-04-04 20:01:00
ORD-14710,24.848320780476,67.05470334460342,2593,Pharmacy,2026-03-04 16:17:00
ORD-36421,24.950441334247703,67.0086951988868,5244,Snacks,2026-04-11 20:38:00
ORD-7361,24.822226248836245,67.03540305693735,2182,Pharmacy,2026-03-20 20:16:00
ORD-24712,24.935278585376857,67.09655838136531,1043,Pharmacy,2026-02-23 21:08:00
ORD-20378,24.914492008402014,67.10567024511127,6027,Pharmacy,2026-05-04 13:00:00
ORD-18335,24.905214503266404,67.08889279416454,3881,Personal Care,2026-03-20 18:51:00
ORD-43461,24.92098591857704,67.06287377458811,2320,Grocery,2026-02-13 11:02:00
ORD-26377,24.927437667299085,67.07927880240466,606,Personal Care,2026-04-29 21:27:00
ORD-32379,24.93889755133811,67.04044311218,2538,Pharmacy,2026-03-12 11:18:00
ORD-28077,24.90964321758855,67.1095498029248,5473,Pharmacy,2026-03-09 11:31:00
ORD-44215,24.934980162625468,67.03775559334716,1045,Snacks,2026-03-19 10:58:00
ORD-17029,24.928725419072403,67.09446519276632,1833,Grocery,2026-03-04 18:19:00
ORD-18343,24.907040530325794,67.11016935993031,2244,Personal Care,2026-03-21 10:12:00
ORD-21026,24.900004433759804,67.10048778132823,3175,Snacks,2026-02-13 19:03:00
ORD-7672,24.835663377693205,67.03159372569587,4913,Grocery,2026-04-14 14:58:00
ORD-0312,24.82267695959929,67.04543721556698,850,Personal Care,2026-04-16 12:45:00
ORD-16359,24.925691977025032,67.08227071504899,3407,Personal Care,2026-02-19 18:13:00
ORD-9127,24.80824310009137,67.0335170440843,3935,Personal Care,2026-03-18 13:29:00
ORD-40927,24.901934055851427,67.06633508518448,5642,Personal Care,2026-04-01 09:43:00
ORD-40376,24.92033631762656,67.04136989744815,1864,Personal Care,2026-04-29 14:48:00
ORD-3540,24.82177138503572,67.043863257812,6125,Snacks,2026-04-30 17:01:00
ORD-39346,24.930817747499177,67.02872518387595,3849,Grocery,2026-03-27 18:48:00
ORD-22782,24.91864388552212,67.10327461575837,812,Snacks,2026-03-16 12:16:00
ORD-14832,24.84641450173794,67.04141913902609,2972,Personal Care,2026-04-28 20:00:00
ORD-31311,24.923177898987756,67.07291985555331,3163,Pharmacy,2026-05-05 08:18:00
ORD-1697,24.849273941425206,67.03898358571158,2737,Snacks,2026-03-11 13:46:00
ORD-6216,24.81107931031791,67.0471859483524,3424,Pharmacy,2026-04-30 19:02:00
ORD-24275,24.917619123624533,67.11312295828259,5475,Pharmacy,2026-03-15 22:03:00
ORD-34219,24.9372788898128,67.0467740282281,1227,Grocery,2026-03-10 13:06:00
ORD-43595,24.92135689415709,67.03327716337004,5159,Snacks,2026-03-26 19:30:00
ORD-32520,24.952189827525828,67.04205410494242,2211,Pharmacy,2026-03-31 13:57:00
ORD-7206,24.832279444615097,67.0161989367933,4707,Snacks,2026-04-04 07:23:00
ORD-28091,24.92700836286133,67.09216053628477,4858,Pharmacy,2026-04-16 20:52:00
ORD-42973,24.971446791235437,67.04571058432596,2841,Snacks,2026-02-28 12:08:00
ORD-19235,24.90522245641199,67.11315560204538,1562,Snacks,2026-02-10 19:16:00
ORD-18897,24.908299744285053,67.0793093314577,1037,Grocery,2026-03-23 12:11:00
ORD-43965,24.919556511671296,67.04879431894875,972,Grocery,2026-04-02 21:43:00
ORD-24589,24.93465342345122,67.0968221124405,3669,Personal Care,2026-04-08 08:04:00
ORD-17003,24.930693533664325,67.07677307903454,1433,Pharmacy,2026-02-20 02:38:00
ORD-3169,24.81321734154892,67.04568809955114,1203,Pharmacy,2026-03-20 13:12:00
ORD-24150,24.92862112725833,67.1045315178118,3385,Grocery,2026-03-02 08:02:00
ORD-17648,24.91573467147256,67.08489976423948,5614,Personal Care,2026-03-28 12:50:00
ORD-33318,24.915544151904605,67.04269406371796,3546,Pharmacy,2026-04-14 19:09:00
ORD-19588,24.8937245680229,67.09008540551359,1603,Personal Care,2026-04-23 19:47:00
ORD-22630,24.92909792626972,67.09038204687195,3788,Personal Care,2026-02-07 10:54:00
ORD-20169,24.92444322376017,67.0975130149262,4465,Grocery,2026-04-18 13:23:00
ORD-23663,24.945898781516835,67.07623303508727,5602,Grocery,2026-04-24 22:28:00
ORD-23002,24.926584949257503,67.0825995816967,1969,Snacks,2026-03-21 19:48:00
ORD-10390,24.839246385970053,67.01464869152842,3419,Snacks,2026-02-21 21:18:00
ORD-30036,24.94433369940017,67.04316763876614,3220,Pharmacy,2026-04-16 20:30:00
ORD-24836,24.897107873466627,67.07448399673405,2879,Snacks,2026-04-12 15:32:00
ORD-41298,24.922102840519,67.04344036427763,3322,Pharmacy,2026-04-16 19:56:00
ORD-44994,24.95611991769965,67.0366581673025,4482,Snacks,2026-03-08 13:37:00
ORD-11030,24.85856249115207,67.0450303360251,5941,Grocery,2026-04-28 15:51:00
ORD-7230,24.82288188205741,67.03354516512444,6022,Pharmacy,2026-03-16 07:26:00
ORD-4594,24.830132321365856,67.02340442863851,5960,Snacks,2026-03-10 17:57:00
ORD-21113,24.915237191124245,67.102041961051,5019,Grocery,2026-04-16 12:28:00
ORD-31878,24.939482844156547,67.03612714120439,5307,Personal Care,2026-04-03 12:06:00
ORD-12968,24.79844484366273,67.03092112475625,1660,Personal Care,2026-04-30 19:30:00
ORD-7276,24.853465268979207,67.03839226409235,4039,Personal Care,2026-04-19 09:17:00
ORD-5757,24.837445664204687,67.03752092005273,6256,Pharmacy,2026-03-10 17:42:00
ORD-13311,24.81681954401585,67.05138131164625,6242,Grocery,2026-03-28 20:36:00
ORD-7912,24.803795622896093,67.01469963340712,969,Grocery,2026-04-08 12:17:00
ORD-23644,24.90529172328129,67.09928230887198,3720,Snacks,2026-03-13 21:01:00
ORD-25811,24.89306311051784,67.09857396385381,2709,Personal Care,2026-03-25 14:38:00
ORD-9074,24.818626479570177,67.0298000335472,5972,Personal Care,2026-03-21 11:34:00
ORD-20178,24.893509075391385,67.08517455588552,2919,Pharmacy,2026-02-10 20:09:00
ORD-3351,24.821393264956384,67.00146779698282,4022,Snacks,2026-02-08 22:30:00
ORD-24024,24.918652097693613,67.09039974458447,5079,Snacks,2026-03-21 20:35:00
ORD-15270,24.92260376618467,67.09338815290322,5033,Personal Care,2026-04-27 22:11:00
ORD-9318,24.83737090943453,67.02361028312113,1636,Snacks,2026-02-16 13:17:00
ORD-32342,24.94428133214193,67.01671931052024,3997,Pharmacy,2026-02-26 13:24:00
ORD-0439,24.81042596311224,67.03122310666026,1179,Snacks,2026-02-24 13:18:00
ORD-22086,24.948271880786184,67.10707552578359,4721,Grocery,2026-03-10 14:35:00
ORD-5327,24.803143609605712,67.03460528328375,2097,Grocery,2026-02-05 13:58:00
ORD-9378,24.81003939779388,67.05818106429494,4324,Pharmacy,2026-03-15 21:04:00
ORD-20233,24.89229772966368,67.09486790106642,4969,Snacks,2026-03-10 00:27:00
ORD-29861,24.93281194462218,67.11006208467994,2973,Grocery,2026-05-04 18:00:00
ORD-9878,24.79641989594591,66.99643341680877,2500,Snacks,2026-04-15 15:48:00
ORD-16086,24.91297086722209,67.11631638910393,828,Pharmacy,2026-04-27 07:48:00
ORD-17923,24.936738241623974,67.09021015407933,2187,Personal Care,2026-04-14 18:04:00
ORD-7828,24.8188383223842,67.04561613369424,3047,Personal Care,2026-03-05 14:13:00
ORD-28373,24.915135299448924,67.10394340047199,2963,Snacks,2026-03-31 19:52:00
ORD-28033,24.955007719554796,67.088263310149,5905,Grocery,2026-03-22 14:00:00
ORD-11437,24.81671227017653,67.0224203652054,3526,Personal Care,2026-03-12 13:05:00
ORD-21451,24.942679969021015,67.06987098943141,4305,Personal Care,2026-02-15 22:26:00
ORD-29786,24.891875162426032,67.09127147350314,5474,Grocery,2026-03-08 19:54:00
ORD-9524,24.839189505234987,67.06424757514404,5308,Grocery,2026-02-12 14:36:00
ORD-33081,24.971424310504776,67.00482962725438,4061,Grocery,2026-03-15 18:47:00
ORD-40649,24.93548246157711,67.04837723743093,740,Snacks,2026-03-10 20:52:00
ORD-31753,24.924165219196865,67.03868705006899,624,Personal Care,2026-03-16 16:47:00
ORD-25378,24.91552949788656,67.1051741772261,4956,Snacks,2026-04-21 12:37:00
ORD-14668,24.82297330034181,67.03675262266188,3875,Snacks,2026-05-01 20:53:00
ORD-7402,24.837922763164347,67.02332673515181,5959,Pharmacy,2026-03-24 20:13:00
ORD-36512,24.929725009047168,67.05161505287624,6310,Pharmacy,2026-03-15 06:23:00
ORD-44286,24.92093333931633,67.03333693984058,3359,Pharmacy,2026-03-05 19:16:00
ORD-26891,24.91616771614768,67.09750441938169,4460,Grocery,2026-03-24 19:39:00
ORD-27096,24.934059954587937,67.10106912764849,2086,Personal Care,2026-04-10 20:55:00
ORD-26487,24.92132326778199,67.11229756688081,984,Pharmacy,2026-04-16 14:58:00
ORD-35883,24.947804375812176,67.03944503167558,1532,Grocery,2026-03-05 13:42:00
ORD-21091,24.91290718939948,67.0796705379157,5775,Personal Care,2026-02-09 00:31:00
ORD-43127,24.916401044824585,67.04655661554641,6058,Snacks,2026-04-02 13:37:00
ORD-31788,24.944053136262724,67.06581279704737,4137,Pharmacy,2026-03-06 20:00:00
ORD-39921,24.96541546432802,67.04842062370193,1840,Personal Care,2026-04-12 00:38:00
ORD-34914,24.95236591802017,67.04128919589512,2104,Pharmacy,2026-04-26 11:02:00
ORD-33736,24.93436150882829,67.05333709975015,799,Snacks,2026-04-11 19:33:00
ORD-24655,24.939806531042063,67.101533271164,3641,Pharmacy,2026-04-12 12:51:00
ORD-35584,24.9225683669568,67.05346886374817,5222,Personal Care,2026-04-14 13:14:00
ORD-25608,24.94196305773481,67.09804825475824,5349,Personal Care,2026-04-24 12:23:00
ORD-3057,24.81614233157563,67.02251262352038,1958,Snacks,2026-03-22 10:35:00
ORD-14286,24.826188743895703,67.00882007923646,4258,Pharmacy,2026-02-28 11:22:00
ORD-13463,24.821250470341763,67.05351892337039,2648,Pharmacy,2026-03-24 20:53:00
ORD-15070,24.940795437786875,67.09597179196207,4306,Pharmacy,2026-04-15 10:30:00
ORD-26249,24.91422306967757,67.08180144825707,1008,Personal Care,2026-02-10 16:36:00
ORD-23641,24.91657399630349,67.0986521760517,6030,Snacks,2026-03-18 19:46:00
ORD-18150,24.929609422597927,67.06074451665714,2608,Grocery,2026-05-02 13:19:00
ORD-31835,24.94028181204857,67.04967904515158,2914,Personal Care,2026-03-20 19:36:00
ORD-40241,24.94328803778456,67.02194837127698,2888,Snacks,2026-03-06 12:34:00
ORD-24529,24.90703910320046,67.09213796575722,1019,Grocery,2026-03-06 14:42:00
ORD-34535,24.9308915099928,67.02135195700328,4352,Pharmacy,2026-02-14 11:10:00
ORD-8035,24.809718908141694,67.02686513744382,5203,Snacks,2026-02-16 11:06:00
ORD-26107,24.91947119811221,67.09535077510544,6208,Grocery,2026-03-07 13:39:00
ORD-26451,24.91570773908393,67.09858801336728,1073,Grocery,2026-04-07 20:46:00
ORD-2518,24.845208138873986,67.04725607061846,2243,Personal Care,2026-02-09 14:17:00
ORD-26853,24.927540103901663,67.08804813824764,3210,Pharmacy,2026-03-29 20:07:00
ORD-35041,24.92680378431191,67.03637100209087,3633,Pharmacy,2026-02-23 12:01:00
ORD-14355,24.85127688364788,67.02878402897252,3706,Snacks,2026-05-03 09:52:00
ORD-34411,24.90557374446915,67.06180891142654,5783,Snacks,2026-02-18 09:44:00
ORD-32038,24.95251225961616,67.03503309752543,6225,Grocery,2026-03-10 23:06:00
ORD-33059,24.93879857279955,67.06070697180822,3999,Pharmacy,2026-03-12 07:43:00
ORD-42602,24.92785995305697,67.0478397759248,6235,Grocery,2026-03-09 19:43:00
ORD-8407,24.824526079415165,67.03445253556112,4243,Snacks,2026-02-23 13:04:00
ORD-5810,24.82231226753596,67.0461008774168,1059,Snacks,2026-03-16 16:34:00
ORD-25532,24.93802200775234,67.07718878475669,2352,Pharmacy,2026-03-21 12:28:00
ORD-19697,24.93937386210667,67.10555733740458,5986,Grocery,2026-03-30 07:12:00
ORD-35156,24.95028779342281,67.05090318437631,2047,Personal Care,2026-03-23 09:40:00
ORD-24938,24.932436349066663,67.0924546112276,2371,Grocery,2026-02-06 01:31:00
ORD-34108,24.93086111882405,67.04283784575244,4704,Snacks,2026-02-06 16:43:00
ORD-26526,24.91764256064261,67.10407478884612,2551,Pharmacy,2026-03-09 19:20:00
ORD-7196,24.82463775458284,67.02755273020584,3113,Snacks,2026-04-28 12:23:00
ORD-32591,24.92740939143669,67.03882703568561,1985,Pharmacy,2026-03-10 12:18:00
ORD-30626,24.935064986816617,67.04972097435041,6249,Snacks,2026-02-05 12:05:00
ORD-6223,24.83237779304675,67.04642733458644,940,Grocery,2026-03-09 21:50:00
ORD-7299,24.80963200967961,67.03081597345705,945,Pharmacy,2026-02-06 20:09:00
ORD-18607,24.944740320280275,67.11565301171414,4001,Pharmacy,2026-03-04 10:11:00
ORD-21999,24.927327155014915,67.08336627025518,922,Snacks,2026-02-06 14:57:00
ORD-24236,24.90442920347921,67.10313662670411,1548,Personal Care,2026-03-08 16:15:00
ORD-24228,24.945719790205832,67.08656195534363,2104,Pharmacy,2026-04-19 12:35:00
ORD-11754,24.81241555884191,67.03293482230963,2694,Snacks,2026-04-17 08:22:00
ORD-1427,24.823971434461136,67.02761167107283,4981,Personal Care,2026-03-14 06:33:00
ORD-0929,24.81591219927997,67.03974864668761,1777,Personal Care,2026-04-08 08:51:00
ORD-2755,24.82787732672,67.00314046580789,5455,Personal Care,2026-02-23 19:50:00
ORD-9452,24.83325043335164,67.01833147094766,5732,Pharmacy,2026-04-24 10:28:00
ORD-39821,24.927512703063808,67.03647861547802,6416,Snacks,2026-04-25 08:23:00
ORD-10982,24.82858125815556,67.0125020695867,5763,Personal Care,2026-04-18 10:10:00
ORD-37972,24.95144012897312,67.04593612073295,1677,Snacks,2026-02-10 21:45:00
ORD-32605,24.920143478352923,67.06471596574468,1634,Personal Care,2026-03-25 15:14:00
ORD-16156,24.91819980042584,67.1191385512418,1185,Pharmacy,2026-04-22 13:14:00
ORD-32117,24.936213807244744,67.05804969089034,1290,Grocery,2026-02-16 11:06:00
ORD-13760,24.8239385005458,67.04194175573086,5620,Snacks,2026-03-31 15:34:00
ORD-1764,24.81267299292772,67.02392220961012,841,Grocery,2026-03-19 13:17:00
ORD-35264,24.93144626115536,67.05620249038824,6245,Personal Care,2026-03-13 15:19:00
ORD-7463,24.8146358680754,67.02764206101347,3253,Personal Care,2026-04-17 21:08:00
ORD-42732,24.93793155306421,67.03279455651379,4557,Snacks,2026-04-16 20:00:00
ORD-1657,24.82701906289098,67.05585109377705,4664,Pharmacy,2026-03-31 10:39:00
ORD-26760,24.901350769630632,67.09902609663328,840,Snacks,2026-05-01 19:48:00
ORD-2278,24.82059738248107,67.01875160728446,3730,Grocery,2026-04-29 19:32:00
ORD-30366,24.95645672890984,67.03629044481939,6447,Snacks,2026-04-30 22:29:00
ORD-13977,24.812750308406557,67.02309137172381,6129,Grocery,2026-05-01 12:49:00
ORD-10610,24.798821653902404,67.01970426530774,6476,Snacks,2026-03-10 19:45:00
ORD-21212,24.92084103144772,67.11027166063356,1252,Snacks,2026-04-25 14:11:00
ORD-15103,24.906204357421814,67.08469437840246,4873,Pharmacy,2026-02-24 13:03:00
ORD-2681,24.80897512727236,67.00065812219908,3123,Personal Care,2026-05-01 06:56:00
ORD-23996,24.92296002280639,67.09324229845217,4348,Personal Care,2026-02-18 10:29:00
ORD-4560,24.83577308210816,67.02944134680385,5774,Snacks,2026-03-18 11:39:00
ORD-44534,24.942859391582235,67.05336301680276,1600,Pharmacy,2026-02-18 12:44:00
ORD-6736,24.81355889305886,67.02776907072861,5738,Grocery,2026-03-17 22:29:00
ORD-15218,24.902085481419228,67.09972511882295,1907,Personal Care,2026-04-01 19:57:00
ORD-29383,24.90553344368776,67.11161132917108,6302,Personal Care,2026-02-27 17:04:00
ORD-0897,24.83487658138536,67.02319543667133,6368,Snacks,2026-03-17 10:03:00
ORD-33875,24.92965889280007,67.06016212803347,3577,Grocery,2026-04-11 19:43:00
ORD-7268,24.8218599677528,67.05565912407266,1966,Snacks,2026-04-08 13:33:00
ORD-35785,24.94046351696576,67.03292904302802,1414,Personal Care,2026-02-07 18:35:00
ORD-32735,24.93369411181401,67.03384952154781,952,Snacks,2026-03-03 14:47:00
ORD-41177,24.934628412692053,67.05033749079382,4581,Personal Care,2026-04-03 13:57:00
ORD-29307,24.93678780652401,67.11426449348014,2238,Personal Care,2026-03-10 12:48:00
ORD-35275,24.917560512343357,67.03954569901592,2258,Pharmacy,2026-03-11 16:21:00
ORD-6562,24.821047107413023,67.0335288935029,2683,Personal Care,2026-03-14 12:25:00
ORD-27344,24.925999752266083,67.11129458978954,6297,Personal Care,2026-03-10 13:19:00
ORD-11077,24.831118731301704,67.03622464186553,1220,Pharmacy,2026-04-16 15:17:00
ORD-35981,24.90754100546457,67.0242189717866,5419,Personal Care,2026-04-13 19:46:00
ORD-14701,24.841403969151266,67.01571492409748,5539,Personal Care,2026-04-25 19:37:00
ORD-13346,24.81486231891072,67.02382238797613,4162,Snacks,2026-03-25 19:17:00
ORD-35420,24.91740623779818,67.0437137286493,2945,Snacks,2026-02-23 11:30:00
ORD-25848,24.90569140379084,67.10436257185187,917,Grocery,2026-04-10 07:54:00
ORD-6402,24.821984326072773,67.02967461942553,4007,Pharmacy,2026-04-04 08:07:00
ORD-40091,24.928824843428583,67.04079923702214,3086,Pharmacy,2026-04-07 17:44:00
ORD-37408,24.975803341013677,67.04969640343164,5464,Snacks,2026-02-13 11:31:00
ORD-27232,24.94533183731255,67.07858511776088,3278,Grocery,2026-02-06 17:15:00
ORD-35987,24.950764164437725,67.0485688995944,5125,Grocery,2026-04-07 20:27:00
ORD-30259,24.93163429730843,67.04453213646556,2935,Pharmacy,2026-03-31 13:29:00
ORD-33390,24.933516908601465,67.05801305748504,1817,Snacks,2026-04-26 13:32:00
ORD-17396,24.943729013296032,67.08938968262652,3668,Personal Care,2026-03-16 20:43:00
ORD-40862,24.96685980784426,67.01996496253959,4241,Snacks,2026-04-20 19:41:00
ORD-29287,24.899540768430857,67.08342515347314,4883,Pharmacy,2026-03-30 17:55:00
ORD-18098,24.930066063704945,67.08475643964185,2169,Grocery,2026-02-11 23:33:00
ORD-15712,24.92312808444035,67.10775572906519,4084,Personal Care,2026-04-14 13:35:00
ORD-13248,24.8317004538047,67.03860793310976,3613,Personal Care,2026-05-05 10:46:00
ORD-43958,24.934065232512307,67.05634070565634,4868,Personal Care,2026-04-14 19:16:00
ORD-12241,24.833748649436668,67.02749209685241,4833,Personal Care,2026-03-11 08:58:00
ORD-7516,24.83302404538371,67.0377988306115,961,Pharmacy,2026-03-22 16:35:00
ORD-42880,24.899675360486444,67.0392647768055,3265,Personal Care,2026-02-25 06:29:00
ORD-11949,24.82807300813748,67.03639065441219,2538,Snacks,2026-03-24 10:03:00
ORD-15192,24.91812631243959,67.08023429035195,3944,Snacks,2026-04-28 13:59:00
ORD-4680,24.83343686681785,66.99791444355283,1054,Grocery,2026-03-08 17:00:00
ORD-5772,24.81186012078977,67.0237342007312,5644,Personal Care,2026-03-01 13:51:00
ORD-16461,24.91671083943931,67.0920365879657,5719,Personal Care,2026-03-09 19:15:00
ORD-36991,24.92673145306537,67.03849181556556,5863,Personal Care,2026-03-27 13:08:00
ORD-3420,24.821639254388387,67.01753934463062,4620,Personal Care,2026-02-13 20:46:00
ORD-30992,24.91560888921335,67.02377933085309,4746,Snacks,2026-03-07 10:25:00
ORD-26594,24.91655704168557,67.09188324523602,3013,Snacks,2026-03-03 13:41:00
ORD-36922,24.917827668572084,67.06077650124134,1195,Snacks,2026-04-27 13:21:00
ORD-18081,24.923940321840348,67.09168768605618,6066,Personal Care,2026-04-20 21:52:00
ORD-10424,24.82182763724788,67.01970515644369,2172,Pharmacy,2026-04-26 21:39:00
ORD-2719,24.817051824574293,67.01793495982116,5942,Pharmacy,2026-04-05 18:16:00
ORD-7259,24.82842516591006,67.01843870684435,5563,Pharmacy,2026-02-14 23:43:00
ORD-28176,24.912913625499684,67.0999908446743,6012,Pharmacy,2026-05-03 15:19:00
ORD-13827,24.827424460177888,67.02029103187517,1021,Grocery,2026-04-14 14:20:00
ORD-2232,24.849572233800465,67.03107595713146,6467,Pharmacy,2026-02-07 16:20:00
ORD-3569,24.84768292697804,67.02767219785682,2204,Snacks,2026-04-01 14:50:00
ORD-41798,24.943663881885303,67.02272182162754,5792,Grocery,2026-02-08 14:34:00
ORD-7500,24.82815171509307,67.04698028943821,6337,Grocery,2026-04-09 14:38:00
ORD-12338,24.808646084055752,67.02062788843715,3725,Pharmacy,2026-03-24 20:36:00
ORD-15556,24.940266752911665,67.11482264924672,815,Snacks,2026-02-20 18:27:00
ORD-40028,24.925699532070865,67.05729940800795,4103,Grocery,2026-05-05 12:31:00
ORD-14118,24.82866614212794,67.04790362071259,5190,Personal Care,2026-04-18 13:03:00
ORD-0014,24.82475290574737,67.02048197745665,5183,Grocery,2026-02-20 00:03:00
ORD-40258,24.942797005649908,67.0490805235369,3897,Grocery,2026-04-11 22:06:00
ORD-30290,24.9307775791441,67.0371981193912,4308,Pharmacy,2026-03-10 21:45:00
ORD-36882,24.930285889127887,67.05859556925908,4590,Snacks,2026-04-30 20:03:00
ORD-29565,24.917715915734725,67.1069098871312,1840,Snacks,2026-04-09 12:42:00
ORD-22295,24.90637421369961,67.07747456004785,4672,Snacks,2026-02-27 21:31:00
ORD-29623,24.921373963241276,67.09148901208496,5852,Snacks,2026-03-28 11:33:00
ORD-14444,24.836107846328144,67.03559443323483,4607,Personal Care,2026-03-26 09:42:00
ORD-17048,24.91304809934756,67.08584177921269,3599,Snacks,2026-05-04 13:45:00
ORD-24248,24.920734862028343,67.1292192316105,722,Snacks,2026-04-04 09:31:00
ORD-12224,24.80913103241146,67.03550598465534,2876,Personal Care,2026-03-19 10:19:00
ORD-38444,24.95096343626192,67.05630261232854,5510,Grocery,2026-04-27 22:22:00
ORD-6683,24.80493326152953,67.02753380383174,4698,Grocery,2026-04-10 13:21:00
ORD-33579,24.933588848123463,67.02652297905522,5831,Personal Care,2026-03-15 16:53:00
ORD-19987,24.9516627230552,67.10937644698978,4542,Personal Care,2026-03-23 23:24:00
ORD-7034,24.80977317529309,67.04058507675404,5357,Snacks,2026-03-01 22:16:00
ORD-4531,24.81458131636666,67.0080977294412,972,Grocery,2026-03-20 20:56:00
ORD-15483,24.90280559295369,67.12867377285761,2523,Personal Care,2026-03-16 19:46:00
ORD-6970,24.829208993493367,67.03313964426499,3442,Snacks,2026-04-07 20:54:00
ORD-36116,24.94050765065416,67.04252400659793,3987,Pharmacy,2026-02-27 19:20:00
ORD-15557,24.905221539554848,67.08466521470595,6460,Grocery,2026-03-01 17:14:00
ORD-42716,24.943297904411317,67.01055747423862,3990,Snacks,2026-03-06 11:32:00
ORD-14886,24.80154918385649,67.02606383532482,6247,Grocery,2026-04-24 19:40:00
